latitude,longitude,list_of_name_keys,list_of_names,list_of_reference_keys,list_of_method_keys,timestamp_min,timestamp_max,num_measurements
-77.9553,-121.5113,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9552,-121.51239,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9552,-121.51185,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9551,-121.51294,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.955,-121.51403,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.955,-121.51348,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9549,-121.51458,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9548,-121.51512,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9547,-121.51619,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9547,-121.515656,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9546,-121.51673,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9545,-121.517265,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9544,-121.51834,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9544,-121.5178,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9543,-121.51886,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9542,-121.51937,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9541,-121.5204,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9541,-121.51989,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.954,-121.52092,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9539,-121.52143,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9538,-121.52196,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9537,-121.523056,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9537,-121.52251,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9536,-121.523605,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9535,-121.52415,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9534,-121.5247,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9533,-121.52577,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9533,-121.525246,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9532,-121.5263,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9531,-121.526825,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.953,-121.52788,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.953,-121.52735,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9529,-121.528404,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9528,-121.528915,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9527,-121.52942,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9526,-121.529915,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9525,-121.530914,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9525,-121.53041,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9524,-121.53141,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9523,-121.53191,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9522,-121.53241,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9521,-121.532906,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.952,-121.53341,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9519,-121.53441,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9519,-121.533905,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9518,-121.534904,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9517,-121.53541,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9516,-121.53593,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9515,-121.53644,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9514,-121.53747,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9514,-121.53696,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9513,-121.53799,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9512,-121.5385,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9511,-121.53951,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9511,-121.53901,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.951,-121.540016,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9509,-121.54052,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9508,-121.54102,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9507,-121.54203,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9507,-121.54153,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9506,-121.54253,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9505,-121.54303,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9504,-121.543526,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9503,-121.544525,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9503,-121.54402,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9502,-121.54502,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9501,-121.5455,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.95,-121.54599,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9499,-121.54647,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9498,-121.54744,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9498,-121.54695,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9497,-121.54792,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9496,-121.548416,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9495,-121.54892,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9494,-121.54993,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9494,-121.54942,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9493,-121.55043,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9492,-121.550934,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9491,-121.551445,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.949,-121.55252,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.949,-121.55198,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9489,-121.553055,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9488,-121.55359,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9487,-121.554665,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9487,-121.55413,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9486,-121.555214,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9485,-121.55631,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9485,-121.55576,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9484,-121.55687,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9483,-121.557976,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9483,-121.55742,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9482,-121.558525,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9481,-121.55907,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.948,-121.56015,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.948,-121.55961,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9479,-121.56069,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9478,-121.561775,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9478,-121.56123,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9477,-121.56233,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9476,-121.56346,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9476,-121.5629,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9475,-121.564026,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9474,-121.56458,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9473,-121.56571,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9473,-121.56515,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9472,-121.56628,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9471,-121.567406,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9471,-121.56684,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.947,-121.56797,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9469,-121.56909,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9469,-121.56853,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9468,-121.56964,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9467,-121.570724,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9467,-121.57018,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9466,-121.571266,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9465,-121.57235,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9465,-121.57181,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9464,-121.57289,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9463,-121.57344,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9462,-121.57454,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9462,-121.57399,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9461,-121.57508,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.946,-121.57563,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9459,-121.57672,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9459,-121.57618,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9458,-121.57726,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9457,-121.577805,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9456,-121.57889,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9456,-121.57835,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9455,-121.57943,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9454,-121.57997,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9453,-121.581055,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9453,-121.58051,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9452,-121.5816,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9451,-121.58214,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.945,-121.58322,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.945,-121.58268,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9449,-121.58374,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9448,-121.58426,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9447,-121.58529,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9447,-121.58477,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9446,-121.5858,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9445,-121.586845,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9445,-121.58632,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9444,-121.587395,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9443,-121.587944,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9442,-121.589035,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9442,-121.588486,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9441,-121.589584,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.944,-121.590126,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9439,-121.59069,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9438,-121.591805,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9438,-121.59125,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9437,-121.59236,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9436,-121.59292,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9435,-121.59403,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9435,-121.593475,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9434,-121.594574,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9433,-121.59512,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9432,-121.59622,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9432,-121.59567,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9431,-121.59676,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.943,-121.59731,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9429,-121.59784,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9428,-121.59889,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9428,-121.598366,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9427,-121.59942,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9426,-121.599945,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9425,-121.601006,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9425,-121.60047,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9424,-121.601555,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9423,-121.602104,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9422,-121.603195,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9422,-121.602646,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9421,-121.603745,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.942,-121.60429,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9419,-121.60537,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9419,-121.60483,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9418,-121.60592,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9417,-121.60646,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9416,-121.607544,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9416,-121.607,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9415,-121.60806,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9414,-121.609085,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9414,-121.608574,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9413,-121.6096,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9412,-121.61061,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9412,-121.61011,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9411,-121.61112,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.941,-121.611664,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9409,-121.61273,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9409,-121.6122,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9408,-121.61327,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9407,-121.61434,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9407,-121.61381,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9406,-121.6149,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9405,-121.61547,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9404,-121.61661,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9404,-121.616035,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9403,-121.61718,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9402,-121.61832,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9402,-121.617744,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9401,-121.6195,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9401,-121.618904,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.94,-121.62068,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.94,-121.62009,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9399,-121.62127,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9398,-121.62309,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9398,-121.62247,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9398,-121.62186,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9397,-121.62434,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9397,-121.62372,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9396,-121.62558,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9396,-121.62496,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9395,-121.62683,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9395,-121.626205,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9394,-121.62869,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9394,-121.628075,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9394,-121.62745,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9393,-121.62994,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9393,-121.62932,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9392,-121.631165,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9392,-121.630554,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9391,-121.63239,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9391,-121.631775,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.939,-121.63361,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.939,-121.633,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9389,-121.635414,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9389,-121.63482,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9389,-121.63422,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9388,-121.636604,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9388,-121.63601,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9387,-121.638374,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9387,-121.637794,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9387,-121.6372,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9386,-121.639534,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9386,-121.638954,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9385,-121.64069,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9385,-121.640114,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9384,-121.64127,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9383,-121.642456,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9383,-121.64186,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9382,-121.64365,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9382,-121.64305,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9381,-121.64484,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9381,-121.64424,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.938,-121.64604,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.938,-121.64543,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9379,-121.64665,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9378,-121.64787,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9378,-121.64726,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9377,-121.64849,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9376,-121.6497,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9376,-121.6491,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9375,-121.65025,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9375,-55.97833,98 / 119,FRI12S90_236 / FRI12C90_236,47 / 68,1,1965,1989,28
-77.9374,-121.65138,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9374,-121.65082,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9373,-121.65195,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9372,-121.653076,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9372,-121.65251,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9371,-121.65365,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.937,-121.65479,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.937,-121.65422,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9369,-121.655365,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9368,-121.65652,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9368,-121.655945,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9367,-121.657776,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9367,-121.65713,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9366,-121.658424,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9365,-121.65907,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9364,-121.66037,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9364,-121.65972,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9363,-121.66102,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9362,-121.662285,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9362,-121.66165,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9361,-121.66292,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.936,-121.664185,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.936,-121.66355,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9359,-121.66482,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9358,-121.665436,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9357,-121.666626,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9357,-121.66603,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9356,-121.66722,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9355,-121.66841,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9355,-121.667816,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9354,-121.66901,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9353,-121.67023,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9353,-121.66962,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-77.9352,-121.670845,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
